,movie_id,title,year,mpaa,director,main_actor_1,main_actor_2,main_actor_3,main_actor_4,genre_1,runtime_conv,full_date,infl_budget,infl_domestic,infl_worldwide
2477,tt1826590,About Last Night,2014,R,Steve Pink,Kevin Hart,Michael Ealy,Regina Hall,Joy Bryant,Comedy,100,2014-02-14,14307604.251148961,55671098.749155186,57740752.07910922
2478,tt1837703,The Fifth Estate,2013,R,Bill Condon,Benedict Cumberbatch,Daniel Brühl,Carice van Houten,Alicia Vikander,Biography,128,2013-10-11,32568929.02982096,3786147.305124981,10536704.572431825
2479,tt1837709,Winter's Tale,2014,PG-13,Akiva Goldsman,Colin Farrell,Jessica Brown Findlay,Russell Crowe,Jennifer Connelly,Drama,118,2014-02-13,68676500.40551502,14422329.489684714,35254201.2793576
2480,tt1840309,Divergent,2014,PG-13,Neil Burger,Shailene Woodley,Theo James,Kate Winslet,Jai Courtney,Action,139,2014-03-20,97291708.90781294,172776219.53631896,330661116.6170756
2481,tt1840417,The Words,2012,PG-13,Brian Klugman,Bradley Cooper,Dennis Quaid,Olivia Wilde,Zoe Saldana,Drama,102,2012-09-07,7081282.611914947,13566366.076029863,18824603.165065292
2482,tt1843866,Captain America: The Winter Soldier,2014,PG-13,Anthony Russo,Chris Evans,Samuel L. Jackson,Scarlett Johansson,Robert Redford,Action,136,2014-03-26,194583417.81562588,297330984.78828746,817732810.6748025
2483,tt1846589,Hunter Killer,2018,R,Donovan Marsh,Gerard Butler,Gary Oldman,Common,Linda Cardellini,Action,122,2018-10-19,43164069.50025289,17014693.482061435,34178041.861278266
2484,tt1850457,Sisters,2015,R,Jason Moore,Amy Poehler,Tina Fey,Maya Rudolph,Ike Barinholtz,Comedy,118,2015-12-18,34297539.83891451,99513905.98838903,120054025.79312877
2485,tt1853728,Django Unchained,2012,R,Quentin Tarantino,Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,Kerry Washington,Drama,165,2012-12-25,118021376.86524911,192145214.8182444,502025451.2350498
2486,tt1854564,Percy Jackson: Sea of Monsters,2013,PG,Thor Freudenthal,Logan Lerman,Alexandra Daddario,Brandon T. Jackson,Nathan Fillion,Adventure,106,2013-08-07,104685843.3101388,79746830.30507776,232461097.35079867
2487,tt1855199,End of Watch,2012,R,David Ayer,Jake Gyllenhaal,Michael Peña,Anna Kendrick,America Ferrera,Action,109,2012-09-20,8261496.380567438,48392743.01536626,65003986.261052124
2488,tt1855325,Resident Evil: Retribution,2012,R,Paul W.S. Anderson,Milla Jovovich,Sienna Guillory,Michelle Rodriguez,Aryana Engineer,Action,95,2012-09-12,76713894.96241191,49976778.727100894,283439259.4203246
2489,tt1856101,Blade Runner 2049,2017,R,Denis Villeneuve,Harrison Ford,Ryan Gosling,Ana de Armas,Dave Bautista,Action,164,2017-10-04,165818782.63707575,101762057.21373206,286578696.672079
2490,tt1860213,Dirty Grandpa,2016,R,Dan Mazer,Robert De Niro,Zac Efron,Zoey Deutch,Aubrey Plaza,Comedy,102,2016-01-21,28225218.431129094,40184935.56275442,106209270.55110894
2491,tt1860353,Turbo,2013,PG,David Soren,Ryan Reynolds,Paul Giamatti,Maya Rudolph,Samuel L. Jackson,Adventure,96,2013-07-10,157028764.96520817,96576328.8682461,328679445.99878955
2492,tt1860357,Deepwater Horizon,2016,PG-13,Peter Berg,Mark Wahlberg,Kurt Russell,Douglas M. Griffin,James DuMont,Action,107,2016-09-28,124190961.09696802,69358988.74278668,137502395.2293475
2493,tt1869425,Filly Brown,2012,R,Youssef Delara,Gina Rodriguez,Jenni Rivera,Lou Diamond Phillips,Edward James Olmos,Drama,80,2012-04-19,2360427.537304982,3364030.5769750085,3470313.54769724
2494,tt1872194,The Judge,2014,R,David Dobkin,Robert Downey Jr.,Robert Duvall,Vera Farmiga,Billy Bob Thornton,Crime,141,2014-10-09,57230417.004595846,53933244.48482698,96627135.57025549
2495,tt1876451,Sparkle,2012,PG-13,Salim Akil,Jordin Sparks Thomas,Carmen Ejogo,Whitney Houston,Derek Luke,Drama,116,2012-08-17,16522992.761134876,28794228.83407232,29077870.789306346
2496,tt1877832,X-Men: Days of Future Past,2014,PG-13,Bryan Singer,Patrick Stewart,Ian McKellen,Hugh Jackman,James McAvoy,Action,132,2014-05-21,228921668.01838338,267748538.7434949,853930130.3097123
2497,tt1878870,The Edge of Seventeen,2016,R,Kelly Fremon Craig,Hailee Steinfeld,Haley Lu Richardson,Blake Jenner,Kyra Sedgwick,Comedy,104,2016-11-18,10161078.635206474,16293439.749715634,21868921.820613567
2498,tt1904996,Parker,2013,R,Taylor Hackford,Jason Statham,Jennifer Lopez,Michael Chiklis,Nick Nolte,Action,118,2013-01-24,40711161.2872762,20491254.659744076,54579204.35539606
2499,tt1905041,Fast & Furious 6,2013,PG-13,Justin Lin,Vin Diesel,Paul Walker,Dwayne Johnson,Michelle Rodriguez,Action,130,2013-05-17,186108165.8846912,277626681.98208255,917373502.2107086
2500,tt1907668,Flight,2012,R,Robert Zemeckis,Denzel Washington,Nadine Velazquez,Don Cheadle,John Goodman,Drama,138,2012-11-02,36586626.82822722,110671448.09424464,190925984.36261404
2501,tt1911644,The Call,2013,R,Brad Anderson,Halle Berry,Evie Thompson,Abigail Breslin,Morris Chestnut,Crime,94,2013-03-14,15121288.47813116,60336707.060358785,79762041.15811074
2502,tt1911658,Penguins of Madagascar,2014,PG,Eric Darnell,Tom McGrath,Chris Miller,Christopher Knights,Conrad Vernon,Adventure,92,2014-11-14,151088300.89213303,95976452.05490506,427529094.9512115
2503,tt1915581,Magic Mike,2012,R,Steven Soderbergh,Channing Tatum,Alex Pettyfer,Olivia Munn,Matthew McConaughey,Comedy,110,2012-06-28,8261496.380567438,134215763.88699183,197968311.6586671
2504,tt1921064,Pompeii,2014,PG-13,Paul W.S. Anderson,Kit Harington,Emily Browning,Kiefer Sutherland,Adewale Akinnuoye-Agbaje,Action,105,2014-02-19,114460834.00919169,26577517.215632606,134871067.56923327
2505,tt1922612,Glee: The 3D Concert Movie,2011,PG,Kevin Tancharoen,Cory Monteith,Dianna Agron,Lea Michele,Chris Colfer,Documentary,84,2011-08-11,10841739.315992339,14289891.864283208,22482440.1320358
2506,tt1922777,Sinister,2012,R,Scott Derrickson,Ethan Hawke,Juliet Rylance,James Ransone,Fred Dalton Thompson,Horror,110,2012-10-05,3540641.3059574733,56752825.01245678,97385472.48451614
2507,tt1924429,Trance,2013,R,Danny Boyle,James McAvoy,Rosario Dawson,Vincent Cassel,Danny Sapani,Crime,101,2013-03-27,23263520.7355864,2708738.053417584,28220475.675468005
2508,tt1924435,Let's Be Cops,2014,R,Luke Greenfield,Jake Johnson,Damon Wayans Jr.,Rob Riggle,Nina Dobrev,Action,104,2014-08-13,19458341.781562585,94305167.06702827,158213431.72339654
2509,tt1929263,Heaven Is for Real,2014,PG,Randall Wallace,Greg Kinnear,Kelly Reilly,Thomas Haden Church,Connor Corum,Biography,99,2014-04-16,13735300.081103003,104666710.02893521,116621876.30284369
2510,tt1931435,The Big Wedding,2013,R,Justin Zackham,Robert De Niro,Diane Keaton,Katherine Heigl,Amanda Seyfried,Comedy,89,2013-04-25,40711161.2872762,25379742.73174878,54113434.93816456
2511,tt1931533,Seven Psychopaths,2012,R,Martin McDonagh,Colin Farrell,Woody Harrelson,Sam Rockwell,Christopher Walken,Comedy,110,2012-10-12,17703206.529787365,17731589.49070969,38034019.7502548
2512,tt1935859,Miss Peregrine's Home for Peculiar Children,2016,PG-13,Tim Burton,Eva Green,Asa Butterfield,Samuel L. Jackson,Judi Dench,Adventure,127,2016-09-28,124190961.09696802,98497921.84802945,334731271.97381747
2513,tt1939659,Carrie,2013,R,Kimberly Peirce,Chloë Grace Moretz,Julianne Moore,Gabriella Wilde,Portia Doubleday,Drama,100,2013-10-16,34895281.1033796,41021286.11902626,98626484.79187147
2514,tt1946502,UglyDolls,2019,PG,Kelly Asbury,Kelly Clarkson,Nick Jonas,Janelle Monáe,Blake Shelton,Adventure,87,2019-05-01,47695349.62860396,21357173.102125116,34393902.000610195
2515,tt1950186,Ford v Ferrari,2019,PG-13,James Mangold,Matt Damon,Christian Bale,Jon Bernthal,Caitriona Balfe,Action,152,2019-11-13,103445913.8611499,124669662.93232732,239015398.22379205
2516,tt1951261,The Hangover Part III,2013,R,Todd Phillips,Bradley Cooper,Zach Galifianakis,Ed Helms,Justin Bartha,Comedy,100,2013-05-23,119807131.78826995,130508435.07531434,421069809.0627885
2517,tt1951264,The Hunger Games: Catching Fire,2013,PG-13,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Philip Seymour Hoffman,Action,146,2013-11-15,151212884.78131157,493963695.85627395,1006160934.4798398
2518,tt1951265,The Hunger Games: Mockingjay - Part 1,2014,PG-13,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Action,123,2014-11-19,143076042.5114896,385888545.7152694,864587591.1549997
2519,tt1951266,The Hunger Games: Mockingjay - Part 2,2015,PG-13,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Action,137,2015-11-18,182920212.47421074,322081225.08064824,752652808.8824431
2520,tt1956620,Sex Tape,2014,R,Jake Kasdan,Jason Segel,Cameron Diaz,Rob Corddry,Ellie Kemper,Comedy,94,2014-07-17,45784333.60367668,44117180.651907615,144300211.43269297
2521,tt1959490,Noah,2014,PG-13,Darren Aronofsky,Russell Crowe,Jennifer Connelly,Anthony Hopkins,Emma Watson,Action,138,2014-03-20,143076042.5114896,115834414.38006896,411143366.1237835
2522,tt1959563,The Hitman's Bodyguard,2017,R,Patrick Hughes,Ryan Reynolds,Samuel L. Jackson,Gary Oldman,Elodie Yung,Action,118,2017-08-16,33163756.527415145,83427390.40270072,199701913.0001224
2523,tt1961175,American Assassin,2017,R,Michael Cuesta,Dylan O'Brien,Michael Keaton,Sanaa Lathan,Taylor Kitsch,Action,112,2017-09-13,36480132.180156656,40072512.09113903,74324608.03834857
2524,tt1964418,Tomorrowland,2015,PG,Brad Bird,George Clooney,Britt Robertson,Hugh Laurie,Raffey Cassidy,Action,130,2015-05-20,217217752.31312525,106821199.20655483,238980305.0328036
2525,tt1967545,Labor Day,2013,PG-13,Jason Reitman,Kate Winslet,Josh Brolin,Gattlin Griffith,Clark Gregg,Drama,111,2013-01-30,20937168.66202776,15553440.944723707,23584338.644642577
2526,tt1972591,King Arthur: Legend of the Sword,2017,PG-13,Guy Ritchie,Charlie Hunnam,Astrid Bergès-Frisbey,Jude Law,Djimon Hounsou,Action,126,2017-05-09,193455246.4099217,43306411.69231397,164354123.01737925
2527,tt1972779,The Best of Me,2014,PG-13,Michael Hoffman,James Marsden,Michelle Monaghan,Luke Bracey,Liana Liberato,Drama,118,2014-10-15,29759816.84238984,30636830.632476687,44192948.00098
2528,tt1974420,Rules Don't Apply,2016,PG-13,Warren Beatty,Lily Collins,Haley Bennett,Taissa Farmiga,Steve Tom,Comedy,127,2016-11-23,28225218.431129094,4123372.48421921,4386585.065185599
2529,tt1979320,Rush,2013,R,Ron Howard,Daniel Brühl,Chris Hemsworth,Olivia Wilde,Alexandra Maria Lara,Biography,123,2013-09-12,44200689.39761416,31344830.484939285,112808312.04355311
2530,tt1979376,Toy Story 4,2019,G,Josh Cooley,Tom Hanks,Tim Allen,Annie Potts,Tony Hale,Adventure,100,2019-06-20,211979331.68268424,460035434.3036178,1137687342.2797341
2531,tt1980209,Pain & Gain,2013,R,Michael Bay,Mark Wahlberg,Dwayne Johnson,Anthony Mackie,Tony Shalhoub,Action,129,2013-04-24,30242576.95626232,58013743.31859528,101551722.47466272
2532,tt1981115,Thor: The Dark World,2013,PG-13,Alan Taylor,Chris Hemsworth,Natalie Portman,Tom Hiddleston,Stellan Skarsgård,Action,112,2013-10-30,197739926.2524844,240035496.14649916,749996297.3673254
2533,tt1981128,Geostorm,2017,PG-13,Dean Devlin,Gerard Butler,Jim Sturgess,Abbie Cornish,Alexandra Maria Lara,Action,109,2017-10-12,132655026.10966058,37254130.03916449,244969791.7558747
2534,tt1981677,Pitch Perfect,2012,PG-13,Jason Moore,Anna Kendrick,Brittany Snow,Rebel Wilson,Anna Camp,Comedy,112,2012-09-28,20063634.067092348,76715184.93606105,136138160.9851303
2535,tt1985949,The Angry Birds Movie,2016,PG,Clay Kaytis,Jason Sudeikis,Josh Gad,Danny McBride,Maya Rudolph,Action,97,2016-05-11,82417637.81889696,121379013.54968815,397788084.26891714
2536,tt1985966,Cloudy with a Chance of Meatballs 2,2013,PG,Cody Cameron,Bill Hader,Anna Faris,Will Forte,Neil Patrick Harris,Adventure,95,2013-09-26,90727730.86878696,139341006.49471793,319089370.14354587
2537,tt1986769,Alone Yet Not Alone,2013,PG-13,Ray Bengston,Kelly Greyson,Natalie Racoosin,Clay Walker,Jenn Gotzon,Action,103,2013-09-27,8142232.25745524,1032727.007430556,1032727.007430556
2538,tt1987680,The Upside,2017,PG-13,Neil Burger,Kevin Hart,Bryan Cranston,Nicole Kidman,Aja Naomi King,Comedy,126,2017-01-10,41454695.65926894,119668670.57559563,139124741.07167917
2539,tt1995304,Fat Kid Rules the World,2012,R,Matthew Lillard,Jacob Wysocki,Matt O'Leary,Billy Campbell,Lili Simmons,Comedy,98,2012-10-05,885160.3264893683,48388.76451475214,48388.76451475214
2540,tt1999890,Hell Fest,2018,R,Gregory Plotkin,Cynthea Mercado,Stephen Conroy,Amy Forsyth,Reign Edwards,Horror,89,2018-09-27,5935059.556284772,11986048.091331584,19596154.11067792
2541,tt2004420,Neighbors,2014,R,Nicholas Stoller,Seth Rogen,Rose Byrne,Zac Efron,Lisa Kudrow,Comedy,97,2014-05-08,20602950.121654507,171871412.36651802,309805569.7484963
2542,tt2011159,No Good Deed,2014,PG-13,Sam Miller,Taraji P. Henson,Idris Elba,Leslie Bibb,Kate del Castillo,Action,84,2014-09-11,15108830.089213304,60141879.40592053,62178799.226564616
2543,tt2015381,Guardians of the Galaxy,2014,PG-13,James Gunn,Chris Pratt,Vin Diesel,Bradley Cooper,Zoe Saldana,Action,121,2014-07-30,194583417.81562588,381356715.08346856,884526541.3878753
2544,tt2017020,The Smurfs 2,2013,PG,Raja Gosnell,Neil Patrick Harris,Jayma Mays,Katy Perry,Hank Azaria,Adventure,105,2013-07-31,122133483.8618286,82606184.5339698,404256434.445842
2545,tt2023453,Diary of a Wimpy Kid: Dog Days,2012,PG,David Bowers,Zachary Gordon,Robert Capron,Devon Bostick,Steve Zahn,Comedy,94,2012-08-03,25964702.910354804,57840697.67563613,91147549.38783245
2546,tt2023587,Mama,2013,PG-13,Andy Muschietti,Jessica Chastain,Nikolaj Coster-Waldau,Megan Charpentier,Isabelle Nélisse,Horror,100,2013-01-17,17447640.5516898,83316182.53411575,170321750.0852089
2547,tt2024432,Identity Thief,2013,R,Seth Gordon,Jason Bateman,Melissa McCarthy,John Cho,Amanda Peet,Comedy,111,2013-02-07,40711161.2872762,156455226.12499303,202351930.87007475
2548,tt2024469,Non-Stop,2014,PG-13,Jaume Collet-Serra,Liam Neeson,Julianne Moore,Scoot McNairy,Michelle Dockery,Action,106,2014-02-19,57230417.004595846,105496948.25459586,255029726.41254398
2549,tt2024544,12 Years a Slave,2013,R,Steve McQueen,Chiwetel Ejiofor,Michael Kenneth Williams,Michael Fassbender,Brad Pitt,Biography,134,2013-10-18,23263520.7355864,65919504.21412536,218366761.87425148
2550,tt2034139,The Last Exorcism Part II,2013,PG-13,Ed Gass-Donnelly,Ashley Bell,Julia Garner,Spencer Treat Clark,David Jensen,Horror,88,2013-03-01,5815880.1838966,17656200.341436405,29139729.04463056
2551,tt2034800,The Great Wall,2016,PG-13,Yimou Zhang,Matt Damon,Tian Jing,Willem Dafoe,Andy Lau,Action,103,2016-12-16,169351310.5867746,51415994.97139667,378143221.5979951
2552,tt2039338,Flatliners,2017,PG-13,Niels Arden Oplev,Ellen Page,Diego Luna,Nina Dobrev,James Norton,Drama,109,2017-09-27,21003712.46736293,18663583.842811685,49920578.02863904
2553,tt2039393,The Gambler,2014,R,Rupert Wyatt,Mark Wahlberg,Jessica Lange,John Goodman,Brie Larson,Crime,111,2014-12-25,28615208.502297923,38551544.34576914,44961351.05028387
2554,tt2058673,Point Break,2015,PG-13,Ericson Core,Edgar Ramírez,Luke Bracey,Ray Winstone,Teresa Palmer,Action,114,2015-12-02,120041389.4362008,32905609.625343334,152874093.9243599
2555,tt2066051,Rocketman,2019,R,Dexter Fletcher,Taron Egerton,Jamie Bell,Richard Madden,Bryce Dallas Howard,Biography,121,2019-05-22,42395866.33653685,102140290.7614499,206869886.801574
2556,tt2080374,Steve Jobs,2015,R,Danny Boyle,Michael Fassbender,Kate Winslet,Seth Rogen,Jeff Daniels,Biography,122,2015-10-09,34297539.83891451,20311755.351978973,39375717.04481114
2557,tt2083355,The Best Man Holiday,2013,R,Malcolm D. Lee,Monica Calhoun,Morris Chestnut,Melissa De Sousa,Taye Diggs,Comedy,123,2013-11-15,19773992.625248436,82033216.8131887,84720752.49380788
2558,tt2091256,Captain Underpants: The First Epic Movie,2017,PG,David Soren,Kevin Hart,Thomas Middleditch,Ed Helms,Nick Kroll,Action,89,2017-05-31,42007424.93472586,81716601.54210185,138655102.48274314
2559,tt2094766,Assassin's Creed,2016,PG-13,Justin Kurzel,Michael Fassbender,Marion Cotillard,Jeremy Irons,Brendan Gleeson,Action,115,2016-12-21,141126092.15564546,61698010.76451937,271749982.46017826
2560,tt2096672,Dumb and Dumber To,2014,PG-13,Bobby Farrelly,Jim Carrey,Jeff Daniels,Rob Riggle,Laurie Holden,Comedy,109,2014-11-12,45784333.60367668,98674407.22872737,194396858.1022743
2561,tt2096673,Inside Out,2015,PG,Pete Docter,Amy Poehler,Bill Hader,Lewis Black,Mindy Kaling,Adventure,95,2015-06-10,200068982.393668,407525324.4690044,980465113.5521082
2562,tt2097307,Hit and Run,2012,R,David Palmer,Dax Shepard,Kristen Bell,Bradley Cooper,Kristin Chenoweth,Action,100,2012-08-22,2360427.537304982,16227113.169333696,19847238.331968606
2563,tt2101441,Spring Breakers,2012,R,Harmony Korine,Vanessa Hudgens,Selena Gomez,Ashley Benson,Rachel Korine,Crime,94,2012-03-06,5901068.843262455,16669674.449158082,37441436.77744193
2564,tt2103254,Tammy,2014,R,Ben Falcone,Melissa McCarthy,Susan Sarandon,Kathy Bates,Allison Janney,Comedy,97,2014-07-02,22892166.80183834,96748514.41707219,114890556.60752907
2565,tt2103281,Dawn of the Planet of the Apes,2014,PG-13,Matt Reeves,Gary Oldman,Keri Russell,Andy Serkis,Kodi Smit-McPhee,Action,130,2014-07-09,194583417.81562588,238703020.45878115,813409697.0846007
2566,tt2106361,Into the Storm,2014,PG-13,Steven Quale,Richard Armitage,Sarah Wayne Callies,Matt Walsh,Max Deacon,Action,89,2014-08-07,57230417.004595846,54485868.25907341,184856758.19554275
2567,tt2109184,Paranormal Activity 4,2012,R,Henry Joost,Stephen Dunham,Katie Featherston,Matt Shively,Brendon Eggertsen,Horror,88,2012-10-18,5901068.843262455,63595818.92383948,168537661.99155903
2568,tt2109248,Transformers: Age of Extinction,2014,PG-13,Michael Bay,Mark Wahlberg,Nicola Peltz,Jack Reynor,Stanley Tucci,Action,165,2014-06-25,240367751.41930255,280931613.37405384,1263709498.7236416
2569,tt2119532,Hacksaw Ridge,2016,R,Mel Gibson,Andrew Garfield,Sam Worthington,Luke Bracey,Teresa Palmer,Biography,139,2016-11-03,45160349.489806555,75880242.56188363,203730663.0659106
2570,tt2119543,The House with a Clock in Its Walls,2018,PG,Eli Roth,Jack Black,Cate Blanchett,Owen Vaccaro,Kyle MacLachlan,Comedy,105,2018-09-19,45322272.97526553,73972094.98002844,141855635.735324
2571,tt2120120,Pixels,2015,PG-13,Chris Columbus,Adam Sandler,Kevin James,Michelle Monaghan,Peter Dinklage,Action,105,2015-07-16,100606116.86081591,90028281.12519355,279953450.5741361
2572,tt2126355,San Andreas,2015,PG-13,Brad Peyton,Dwayne Johnson,Carla Gugino,Alexandra Daddario,Colton Haynes,Action,114,2015-05-22,125757646.07601988,177422124.77180964,541890648.1266745
2573,tt2126357,Second Act,2018,PG-13,Peter Segal,Jennifer Lopez,Vanessa Hudgens,Leah Remini,Treat Williams,Comedy,103,2018-12-06,17265627.800101154,42389519.40881776,77999876.74652639
2574,tt2139881,Long Shot,2019,R,Jonathan Levine,Charlize Theron,Seth Rogen,June Diane Raphael,O'Shea Jackson Jr.,Comedy,125,2019-05-01,42395866.33653685,32132114.328455705,57100670.1351029
2575,tt2140373,Saving Mr. Banks,2013,PG-13,John Lee Hancock,Emma Thompson,Tom Hanks,Annie Rose Buckley,Colin Farrell,Biography,125,2013-11-29,40711161.2872762,96894401.68185546,137101214.4922883
2576,tt2140379,Self/less,2015,PG-13,Tarsem Singh,Ryan Reynolds,Natalie Martinez,Matthew Goode,Ben Kingsley,Action,117,2015-07-10,29724534.527059246,14038773.042735333,36363573.33575229
2577,tt2140479,The Accountant,2016,R,Gavin O'Connor,Ben Affleck,Anna Kendrick,J.K. Simmons,Jon Bernthal,Action,128,2016-10-13,49676384.43878721,97388344.480161,175177046.47635278
2578,tt2167202,Getaway,2013,PG-13,Courtney Solomon,Ethan Hawke,Selena Gomez,Jon Voight,Paul Freeman,Action,90,2013-08-30,20937168.66202776,12215602.621342137,13732958.78226454
2579,tt2170439,Horrible Bosses 2,2014,R,Sean Anders,Jason Bateman,Jason Sudeikis,Charlie Day,Jennifer Aniston,Comedy,108,2014-11-26,48073550.28386051,62318609.70148183,123211773.39437181
2580,tt2172934,3 Days to Kill,2014,PG-13,McG,Kevin Costner,Hailee Steinfeld,Connie Nielsen,Amber Heard,Action,117,2014-02-19,32049033.522573672,35137185.679533325,60962103.45321372
2581,tt2172935,Metallica Through the Never,2013,R,Nimród Antal,Dane DeHaan,James Hetfield,Lars Ulrich,Kirk Hammett,Music,93,2013-09-26,20937168.66202776,3978023.6609760607,9277273.392256942
2582,tt2177771,The Monuments Men,2014,PG-13,George Clooney,George Clooney,Matt Damon,Bill Murray,Cate Blanchett,Comedy,118,2014-02-07,80122583.80643418,89315643.04288322,179367724.8025649
2583,tt2179136,American Sniper,2014,R,Clint Eastwood,Bradley Cooper,Sienna Miller,Kyle Gallner,Cole Konis,Action,133,2014-12-25,67302970.39740472,400757565.477325,626588790.9774603
2584,tt2180411,Into the Woods,2014,PG,Rob Marshall,Anna Kendrick,Meryl Streep,Chris Pine,Emily Blunt,Adventure,125,2014-12-24,57230417.004595846,146512582.54274806,243689830.6165518
2585,tt2183034,Earth to Echo,2014,PG,Dave Green,Teo Halm,Astro,Reese Hartwig,Ella Wahlestedt,Adventure,91,2014-07-02,14879908.42119492,44565144.87336105,52286924.54945594
2586,tt2184339,The Purge,2013,R,James DeMonaco,Ethan Hawke,Lena Headey,Max Burkholder,Adelaide Kane,Horror,85,2013-05-31,3489528.11033796,74993582.38451733,103904918.32479815
2587,tt2191701,Grown Ups 2,2013,PG-13,Dennis Dugan,Adam Sandler,Kevin James,Chris Rock,David Spade,Comedy,101,2013-07-11,93054082.9423456,155480025.15163743,287286193.6308418
2588,tt2193215,The Counselor,2013,R,Ridley Scott,Michael Fassbender,Penélope Cruz,Cameron Diaz,Javier Bardem,Crime,117,2013-10-25,29079400.919483,19743418.54312169,82596355.69645903
2589,tt2199571,Run All Night,2015,R,Jaume Collet-Serra,Liam Neeson,Ed Harris,Joel Kinnaman,Vincent D'Onofrio,Action,114,2015-03-11,57162566.398190856,30252309.64310577,81812944.53427392
2590,tt2203939,The Other Woman,2014,PG-13,Nick Cassavetes,Cameron Diaz,Leslie Mann,Kate Upton,Nikolaj Coster-Waldau,Comedy,109,2014-04-17,45784333.60367668,96045451.33486249,225156359.84438363
2591,tt2209764,Transcendence,2014,PG-13,Wally Pfister,Johnny Depp,Rebecca Hall,Morgan Freeman,Cillian Murphy,Action,119,2014-04-16,114460834.00919169,26351526.889573198,117939594.06368276
2592,tt2215285,Madea's Witness Protection,2012,PG-13,Tyler Perry,Tyler Perry,Eugene Levy,Denise Richards,Tom Arnold,Comedy,114,2012-06-29,23604275.37304982,77484860.165074,78955406.52081501
2593,tt2215719,Katy Perry: Part of Me,2012,PG,Dan Cutforth,Katy Perry,Adam Marcello,Casey Hooper,Patrick Matera,Documentary,93,2012-07-02,14162565.223829893,29890177.700070564,38624804.077284254
2594,tt2224026,Home,2015,PG,Tim Johnson,Jim Parsons,Rihanna,Steve Martin,Jennifer Lopez,Adventure,94,2015-03-19,154338929.27511528,202809938.8849745,441342579.852036
2595,tt2226417,Insidious: Chapter 2,2013,PG-13,James Wan,Patrick Wilson,Rose Byrne,Barbara Hershey,Lin Shaye,Horror,106,2013-09-13,5815880.1838966,97225752.14992468,188340670.58925042
2596,tt2226597,The Mountain Between Us,2017,PG-13,Hany Abu-Assad,Kate Winslet,Idris Elba,Beau Bridges,Dermot Mulroney,Action,112,2017-10-04,38691049.281984344,33549069.632628918,69458402.71185543
2597,tt2229499,Don Jon,2013,R,Joseph Gordon-Levitt,Joseph Gordon-Levitt,Scarlett Johansson,Julianne Moore,Tony Danza,Comedy,90,2013-09-26,3489528.11033796,28471878.72817731,45874912.64203265
2598,tt2231461,Rampage,2018,PG-13,Brad Peyton,Dwayne Johnson,Naomie Harris,Malin Akerman,Jeffrey Dean Morgan,Action,107,2018-04-11,129492208.50075866,109019741.76749355,461886009.9320609
2599,tt2234155,The Internship,2013,PG-13,Shawn Levy,Vince Vaughn,Owen Wilson,Rose Byrne,Aasif Mandvi,Comedy,119,2013-06-07,67464210.13320056,51962288.581497885,108748635.75114723
2600,tt2239822,Valerian and the City of a Thousand Planets,2017,PG-13,Luc Besson,Dane DeHaan,Cara Delevingne,Clive Owen,Rihanna,Action,137,2017-07-20,195887255.22193214,45533271.717362925,249694596.77366188
2601,tt2239832,Think Like a Man Too,2014,PG-13,Tim Story,Kevin Hart,Gabrielle Union,Wendi McLendon-Covey,La La Anthony,Comedy,106,2014-06-20,27470600.162206005,74608069.14258923,80330247.80836038
2602,tt2241351,Money Monster,2016,R,Jodie Foster,George Clooney,Julia Roberts,Jack O'Connell,Dominic West,Crime,98,2016-05-12,30483235.905619424,46302991.00755395,105316874.94898066
2603,tt2243537,A Haunted House,2013,R,Michael Tiddes,Marlon Wayans,Essence Atkins,Marlene Forte,David Koechner,Comedy,86,2013-01-11,2907940.0919483,46575526.13791387,69976186.49141258
2604,tt2245084,Big Hero 6,2014,PG,Don Hall,Ryan Potter,Scott Adsit,Jamie Chung,T.J. Miller,Action,102,2014-10-25,188860376.1151663,254707207.83133957,752955218.273351
2605,tt2247476,When the Game Stands Tall,2014,PG,Thomas Carter,Jim Caviezel,Alexander Ludwig,Michael Chiklis,Laura Dern,Drama,115,2014-08-22,17169125.101378754,34484717.71978069,34497069.188378625
2606,tt2250912,Spider-Man: Homecoming,2017,PG-13,Jon Watts,Tom Holland,Michael Keaton,Robert Downey Jr.,Marisa Tomei,Action,133,2017-07-05,193455246.4099217,369445507.93815273,972988052.3673304
2607,tt2262227,The Book of Life,2014,PG,Jorge R. Gutiérrez,Diego Luna,Zoe Saldana,Channing Tatum,Ron Perlman,Adventure,95,2014-10-16,57230417.004595846,57403874.38627839,114213090.40162884
2608,tt2267968,Kung Fu Panda 3,2016,PG,Alessandro Carloni,Jack Black,Bryan Cranston,Dustin Hoffman,Angelina Jolie,Action,95,2016-01-28,163706266.90054876,162045064.8957322,588406415.0222702
2609,tt2267998,Gone Girl,2014,R,David Fincher,Ben Affleck,Rosamund Pike,Neil Patrick Harris,Tyler Perry,Drama,149,2014-10-02,69821108.74560693,192027723.7231769,422738613.73897517
