tempID#,content_rating,runtime,production_company,tomatometer_rating,audience_rating,year,month,len_title,len_movie_info,num_directors,num_authors,num_actors,num_genres,main_genre
8715,PG,96,Samuel Goldwyn,54,80,2005,9,10,124,1,2,10,3,Drama
8716,R,106,Other,7,22,2016,2,10,154,1,2,34,2,Drama
8717,R,107,Columbia,90,89,1990,11,6,485,1,1,19,3,Drama
8718,PG-13,94,Other,36,33,2014,4,19,122,1,3,47,3,Comedy
8719,NR,124,United Artists,97,78,1961,2,11,492,1,1,18,4,Classics
8720,NR,108,Other,71,77,2010,4,44,39,1,2,22,3,Art House & International
8721,R,120,Other,89,91,1985,9,32,111,1,3,57,2,Art House & International
8722,NR,94,Other,50,50,2019,7,12,95,1,1,11,2,Comedy
8723,R,113,20th Century Fox,87,63,2012,1,9,66,1,2,5,2,Action & Adventure
8724,PG-13,104,Columbia,22,54,2019,2,9,488,1,1,16,3,Action & Adventure
8725,PG-13,105,Warner Bros.,41,69,2000,12,17,375,1,2,58,2,Action & Adventure
8726,PG-13,115,Warner Bros.,15,43,2005,3,40,485,1,2,27,1,Comedy
8727,PG-13,129,Other,52,25,2014,12,10,133,1,1,3,1,Drama
8728,NR,103,Other,99,61,2020,6,15,112,1,1,24,1,Drama
8729,NR,88,Other,25,35,2014,11,12,140,1,1,16,1,Drama
8730,PG,86,Other,64,71,2011,12,11,470,2,3,18,5,Art House & International
8731,PG-13,121,20th Century Fox,64,60,2016,9,43,498,1,1,49,2,Kids & Family
8732,PG-13,92,Focus,78,71,2008,3,30,309,1,3,20,2,Comedy
8733,PG,92,MGM,67,68,2007,1,11,316,1,2,18,1,Drama
8734,R,132,Other,76,72,2016,12,11,447,1,1,46,1,Mystery & Suspense
8735,NR,85,Other,91,67,2016,9,12,147,1,2,20,1,Drama
8736,NR,102,Other,50,84,2019,10,13,319,1,1,6,1,Drama
8737,PG-13,112,Other,71,68,2015,11,16,129,1,2,42,4,Art House & International
8738,PG,94,Other,89,67,2019,4,12,473,1,1,9,3,Action & Adventure
8739,PG-13,110,Paramount,64,71,1996,5,19,458,1,6,52,2,Action & Adventure
8740,PG-13,123,Paramount,57,42,2000,12,21,471,1,6,31,2,Action & Adventure
8741,PG-13,126,Paramount,71,69,2006,5,23,367,1,3,50,2,Action & Adventure
8742,PG-13,147,Paramount,97,88,2018,7,29,451,1,1,40,3,Action & Adventure
8743,PG-13,133,Paramount,94,76,2011,12,34,467,1,3,50,2,Action & Adventure
8744,PG-13,131,Paramount,93,87,2015,7,32,498,1,2,43,1,Action & Adventure
8745,NR,107,Other,83,46,2019,3,16,117,1,2,6,2,Art House & International
8746,R,110,Other,0,60,2013,9,12,174,1,1,12,2,Drama
8747,PG,112,Other,24,30,2000,3,15,471,1,4,33,3,Drama
8748,R,90,Columbia,100,42,1982,11,14,492,1,1,45,2,Art House & International
8749,R,90,Other,45,24,2014,10,10,167,1,2,5,2,Drama
8750,R,125,Other,84,90,1988,12,19,456,1,3,79,2,Drama
8751,R,108,Other,91,55,2015,9,17,180,2,2,8,1,Drama
8752,PG,125,MGM,81,59,1976,5,19,493,1,1,23,3,Action & Adventure
8753,R,125,Other,72,65,2007,11,8,426,1,1,16,1,Horror
8754,R,95,Magnolia,73,72,2007,2,23,498,1,2,19,3,Comedy
8755,R,112,Other,72,39,1991,6,8,495,1,2,39,1,Comedy
8756,PG-13,97,Sony,10,47,1994,12,10,455,1,2,29,1,Comedy
8757,R,89,Sony,16,51,1992,7,9,476,1,1,57,2,Comedy
8758,PG,113,Disney,95,89,2016,11,5,445,4,1,11,3,Action & Adventure
8759,R,89,Other,0,29,2019,12,8,136,1,2,7,1,Drama
8760,NR,106,Other,60,40,2018,11,12,237,1,1,6,1,Drama
8761,R,104,Universal,6,57,1991,7,8,475,1,2,77,3,Action & Adventure
8762,R,94,MGM,3,17,1999,3,13,491,1,3,33,3,Action & Adventure
8763,PG,90,Other,83,44,1968,1,10,485,1,1,20,1,Drama
8764,PG,88,Other,100,74,2008,5,45,55,1,1,24,3,Art House & International
8765,NR,105,Other,33,73,2018,4,22,415,1,1,20,4,Art House & International
8766,R,93,Sony,81,71,1981,3,14,116,1,2,28,1,Comedy
8767,G,89,United Artists,100,95,1936,2,12,469,1,1,34,2,Classics
8768,R,126,Other,4,78,2004,9,10,488,1,1,18,2,Art House & International
8769,NR,89,Other,79,58,2014,8,7,117,1,1,6,1,Drama
8770,NR,115,MGM,83,55,1953,10,7,481,1,1,9,4,Action & Adventure
8771,NR,91,Other,84,28,2018,3,6,390,1,2,9,2,Action & Adventure
8772,NR,65,Other,80,88,2004,3,26,89,1,1,1,2,Documentary
8773,R,93,Other,31,29,2016,1,6,226,1,1,24,1,Drama
8774,NR,127,Other,56,56,2015,12,22,109,1,2,7,1,Action & Adventure
8775,PG-13,89,MGM,14,53,1999,10,5,497,1,1,46,2,Comedy
8776,PG,124,Paramount,90,63,1970,2,18,124,1,1,19,2,Classics
8777,R,141,Other,81,84,2018,1,12,497,1,1,6,1,Drama
8778,PG,110,Other,63,76,1999,6,35,459,1,1,17,1,Drama
8779,R,123,Other,75,39,2018,1,11,172,1,1,19,2,Comedy
8780,PG,88,Other,9,43,1992,7,26,458,1,2,28,3,Comedy
8781,NR,97,Other,40,57,2016,9,18,165,1,3,33,4,Action & Adventure
8782,PG,129,Paramount,49,72,1981,9,14,493,1,5,47,2,Drama
8783,R,139,Lionsgate,89,89,2015,1,5,189,1,1,11,1,Drama
8784,PG,99,Other,20,66,2014,5,15,489,2,2,32,1,Comedy
8785,NR,118,Other,92,89,1958,11,9,459,1,3,29,2,Art House & International
8786,R,104,Other,97,81,1986,6,9,298,1,2,35,3,Drama
8787,PG-13,117,Sony,34,60,2003,12,15,386,1,2,129,2,Comedy
8788,NR,97,Warner Bros.,67,71,2002,1,19,133,1,1,36,2,Drama
8789,R,113,Lionsgate,80,87,2003,7,37,499,1,2,29,2,Comedy
8790,R,98,Other,59,51,2016,5,13,490,1,3,69,1,Drama
8791,PG,90,Universal,48,58,1986,3,13,495,1,3,49,1,Comedy
8792,R,95,New Line,16,71,1997,8,11,490,1,2,43,1,Comedy
8793,R,110,Sony,22,29,1995,11,11,473,1,2,50,4,Action & Adventure
8794,PG-13,133,Sony,94,86,2011,9,9,482,1,2,33,1,Drama
8795,R,126,Other,86,76,2008,6,6,467,1,2,16,2,Classics
8796,NR,96,Other,100,83,1953,2,40,494,1,1,33,3,Art House & International
8797,PG,95,Sony,50,41,1994,3,14,494,1,2,40,2,Comedy
8798,PG-13,92,20th Century Fox,19,27,2001,2,10,372,1,1,20,3,Animation
8799,NR,96,Other,48,27,2011,3,8,169,1,3,28,1,Drama
8800,PG-13,94,Other,97,86,2012,4,15,101,1,1,20,3,Art House & International
8801,NR,123,Other,97,88,1947,4,16,471,1,1,43,4,Classics
8802,R,100,Other,95,87,2002,2,15,275,1,1,61,3,Comedy
8803,R,109,Other,81,81,2004,1,7,486,1,1,16,1,Drama
8804,PG,96,Other,10,22,2018,2,14,112,1,1,8,3,Animation
8805,PG,91,Sony,75,63,2006,7,13,287,1,3,41,3,Action & Adventure
8806,NR,116,Other,66,50,2016,1,26,147,1,1,22,3,Action & Adventure
8807,PG-13,100,New Line,18,55,2005,5,14,487,1,1,26,2,Comedy
8808,NR,89,Other,76,50,2018,11,13,247,1,1,9,1,Horror
8809,PG-13,81,Other,62,78,1987,8,17,123,1,2,45,3,Action & Adventure
8810,G,83,United Artists,67,35,1957,6,37,454,1,1,23,3,Classics
8811,PG,105,Paramount,32,51,2017,1,14,393,1,2,48,4,Action & Adventure
8812,R,97,Magnolia,73,53,2010,10,8,411,1,1,2,5,Art House & International
8813,R,111,Lionsgate,85,67,2002,2,14,319,1,2,33,3,Drama
8814,R,119,Other,17,16,2015,4,24,137,1,1,13,3,Drama
8815,G,92,Disney,96,90,2001,11,14,465,3,2,13,4,Animation
8816,G,102,Disney,80,81,2013,6,19,475,1,3,23,5,Action & Adventure
8817,PG,108,20th Century Fox,40,49,2011,7,11,494,1,3,40,3,Action & Adventure
8818,R,96,Other,88,77,1981,11,10,467,1,4,24,3,Art House & International
8819,PG,92,Other,71,58,1995,9,19,158,1,1,16,4,Art House & International
8820,PG,90,Other,97,95,1975,1,31,473,2,6,21,1,Comedy
8821,R,93,Warner Bros.,95,93,1979,8,28,497,1,6,21,1,Comedy
8822,R,103,Universal,86,83,1983,3,34,495,2,7,23,3,Comedy
8823,NR,130,Other,60,53,2014,7,31,180,1,2,13,4,Art House & International
8824,R,97,Sony,90,89,2009,6,4,494,1,2,8,2,Mystery & Suspense
8825,PG-13,104,Universal,42,47,1988,9,17,495,1,2,52,1,Comedy
8826,R,111,Other,98,79,2016,10,9,206,1,1,7,1,Drama
8827,R,104,Other,15,52,1995,9,23,490,1,1,23,2,Comedy
8828,PG-13,117,Other,63,66,2002,9,14,393,1,1,51,2,Drama
8829,PG,90,Other,100,74,1948,1,8,489,1,1,48,2,Classics
8830,PG-13,94,Focus,94,86,2012,5,16,493,1,2,57,1,Comedy
8831,PG,101,MGM,93,81,1987,12,10,499,1,2,32,3,Comedy
8832,R,107,Other,42,41,2016,1,11,129,1,1,18,1,Comedy
8833,PG-13,96,Other,78,78,2011,2,8,147,1,1,6,1,Drama
8834,PG,111,Universal,20,33,1979,8,22,468,1,1,71,2,Comedy
8835,PG,105,Lionsgate,71,86,2009,10,16,382,1,2,7,2,Documentary
8836,NR,95,Kino,100,79,2013,6,15,119,1,1,7,1,Documentary
8837,NR,104,Columbia,94,82,1943,3,20,470,1,4,42,3,Classics
8838,R,88,Other,38,30,2016,9,6,499,1,1,16,3,Drama
8839,NR,94,Other,56,49,2003,12,7,135,1,5,18,2,Art House & International
8840,PG-13,110,Paramount,55,51,2010,11,13,473,1,1,73,1,Comedy
8841,R,95,Other,45,14,2013,9,7,156,1,1,2,1,Drama
8842,R,102,Other,63,38,1986,1,17,486,1,3,30,2,Drama
8843,PG,100,Disney,33,50,2008,10,13,345,1,1,17,2,Documentary
8844,PG-13,128,Universal,26,49,2018,12,14,409,1,3,12,2,Action & Adventure
8845,PG-13,101,New Line,48,57,1995,8,13,486,1,2,23,2,Action & Adventure
8846,PG-13,94,New Line,2,25,1997,11,27,497,1,2,27,2,Action & Adventure
8847,R,104,Sony,57,35,1991,4,15,493,1,2,39,3,Comedy
8848,R,106,Lionsgate,12,30,2015,1,9,497,1,2,44,1,Action & Adventure
8849,NR,102,Other,93,80,2008,12,38,94,1,2,8,4,Art House & International
8850,R,115,Sony,86,59,1984,1,20,115,1,1,76,2,Comedy
8851,NR,85,Other,87,70,2012,8,15,122,1,1,6,1,Drama
8852,PG,118,Warner Bros.,76,61,1986,12,18,111,1,1,36,3,Action & Adventure
8853,NR,81,Other,75,89,2018,7,4,128,1,1,4,3,Action & Adventure
8854,NR,80,Samuel Goldwyn,93,46,2017,11,21,181,1,1,20,2,Drama
8855,NR,63,Other,100,73,1932,1,23,487,2,2,10,4,Classics
8856,NR,80,Other,40,10,2016,5,18,175,1,1,12,1,Horror
8857,PG,105,Paramount,92,89,2001,8,28,472,2,1,39,3,Art House & International
8858,R,106,United Artists,71,49,1980,10,10,484,1,2,22,2,Comedy
8859,NR,105,Other,100,88,1975,12,29,473,1,2,16,2,Art House & International
8860,R,120,Paramount,68,51,2017,9,7,428,1,1,8,3,Drama
8861,R,126,Sony,78,76,2010,5,16,410,1,1,39,1,Drama
8862,NR,90,Sony,62,21,2016,6,32,247,1,1,15,2,Mystery & Suspense
8863,R,107,Other,93,65,2013,9,16,226,1,1,6,1,Drama
8864,R,98,Other,48,27,2007,9,33,143,1,3,9,4,Art House & International
8865,PG-13,89,Other,20,16,2009,10,10,328,1,1,40,1,Comedy
8866,PG-13,90,Other,18,28,2016,5,21,125,1,1,33,1,Comedy
8867,R,98,Other,42,38,1980,9,12,82,1,2,14,1,Horror
8868,R,112,Other,41,52,2012,5,12,95,1,3,16,1,Horror
8869,PG-13,118,Other,8,44,2016,4,12,500,1,3,67,2,Comedy
8870,PG-13,119,Other,52,56,2002,1,22,376,1,1,43,2,Mystery & Suspense
8871,G,90,Other,92,68,1964,9,39,80,1,1,15,4,Art House & International
8872,R,90,Sony,60,61,1992,3,8,131,1,1,25,4,Action & Adventure
8873,PG-13,126,20th Century Fox,76,89,2001,5,13,325,1,2,144,3,Drama
8874,NR,90,Other,80,42,2016,1,12,136,1,1,9,3,Action & Adventure
8875,PG-13,90,Samuel Goldwyn,98,90,2006,4,26,276,1,1,1,3,Action & Adventure
8876,NR,132,Other,91,68,2016,2,37,218,1,1,7,2,Art House & International
8877,R,135,Other,67,77,1990,2,21,471,1,2,53,2,Action & Adventure
8878,PG,97,DreamWorks,42,49,1997,12,10,479,1,1,43,2,Comedy
8879,NR,83,Sony,90,73,1959,10,21,469,1,2,25,1,Comedy
8880,NR,86,Other,86,66,2005,10,12,499,1,3,22,2,Art House & International
8881,NR,101,Other,54,50,2006,6,14,144,1,1,26,2,Art House & International
8882,R,94,Other,4,24,2013,1,8,442,12,17,35,1,Comedy
8883,PG-13,89,Other,10,29,2007,9,17,355,1,1,21,1,Comedy
8884,NR,95,Other,100,64,2008,9,13,492,1,1,8,2,Documentary
8885,PG-13,105,Netflix,53,51,2018,11,28,436,1,1,12,3,Action & Adventure
8886,NR,120,Other,74,54,2011,8,15,154,1,1,16,2,Art House & International
8887,NR,94,Other,82,76,1948,3,36,465,1,2,34,2,Classics
8888,NR,100,Warner Bros.,100,69,1943,1,9,496,1,3,43,3,Comedy
8889,NR,81,Other,14,30,2006,2,9,90,2,1,20,5,Comedy
8890,PG-13,102,Buena Vista,55,30,2004,9,8,488,1,3,20,1,Comedy
8891,PG-13,120,20th Century Fox,60,58,2005,6,16,485,1,1,87,3,Action & Adventure
8892,NR,99,Warner Bros.,74,81,1962,10,11,472,1,1,17,3,Classics
8893,PG-13,109,Universal,13,41,1992,10,12,497,1,6,82,1,Comedy
8894,PG,88,Universal,52,49,2007,8,18,335,1,2,53,2,Comedy
8895,R,121,MGM,55,76,2007,6,10,490,1,3,35,2,Drama
8896,NR,77,Paramount,71,65,1941,12,20,478,1,8,9,6,Animation
8897,PG-13,104,Other,24,80,2016,9,10,165,1,1,28,1,Drama
8898,PG-13,96,Columbia,22,59,2002,6,9,497,1,1,16,1,Comedy
8899,NR,115,Columbia,90,86,1936,4,22,495,1,1,70,3,Classics
8900,PG-13,111,Other,38,55,1990,10,11,489,1,3,40,2,Comedy
8901,G,116,20th Century Fox,80,70,1962,6,26,497,1,2,29,3,Classics
8902,PG,105,Other,88,70,2015,7,10,214,1,2,31,3,Art House & International
8903,NR,85,Other,100,85,1954,6,52,462,1,2,16,1,Comedy
8904,R,105,Other,71,61,1998,6,12,473,1,1,14,2,Comedy
8905,R,112,Sony,46,51,1993,10,9,485,1,2,49,2,Drama
8906,PG-13,84,Other,50,19,2014,5,9,159,1,1,9,1,Horror
8907,PG,87,Disney,7,24,1997,12,9,140,1,2,40,2,Comedy
8908,G,95,20th Century Fox,38,55,2007,11,30,410,1,1,33,4,Comedy
8909,PG,104,MGM,77,67,1974,7,12,494,1,1,25,3,Action & Adventure
8910,PG,91,Other,82,57,1983,7,7,493,1,2,48,2,Comedy
8911,PG,84,Sony,6,33,1993,10,9,491,1,2,32,3,Action & Adventure
8912,NR,121,Other,53,44,2011,6,8,146,1,1,15,2,Comedy
8913,R,137,Magnolia,68,76,2013,11,10,123,1,1,23,4,Art House & International
8914,PG,90,Other,50,41,1988,7,9,496,1,3,40,2,Comedy
8915,PG,91,20th Century Fox,81,73,2014,3,21,472,1,2,34,4,Action & Adventure
8916,PG-13,115,Other,47,62,2014,11,7,182,1,1,7,1,Drama
8917,PG,94,20th Century Fox,47,53,2011,6,21,498,1,3,39,2,Comedy
8918,R,93,Other,45,56,2016,4,9,190,1,1,35,3,Action & Adventure
8919,R,119,Sony,58,38,1992,9,18,473,1,3,72,2,Comedy
8920,G,145,MGM,57,81,1944,5,15,481,1,2,48,3,Classics
8921,NR,125,Sony,96,94,1939,10,28,468,1,1,136,3,Classics
8922,R,149,Sony,97,56,2014,12,10,229,1,1,41,1,Drama
8923,PG-13,98,Warner Bros.,52,43,1993,10,13,491,1,2,50,3,Comedy
8924,PG-13,87,New Line,14,32,2007,9,12,377,1,2,65,1,Comedy
8925,PG-13,96,Other,7,26,1996,2,9,493,1,3,39,2,Comedy
8926,PG,103,Other,92,78,1997,7,10,491,1,1,32,2,Drama
8927,PG-13,97,Other,71,57,1998,2,13,481,1,1,30,2,Drama
8928,PG-13,125,20th Century Fox,71,77,1993,11,14,498,1,3,44,3,Comedy
8929,R,103,Other,67,72,2006,2,23,489,1,1,15,2,Comedy
8930,NR,95,Other,58,11,2018,4,23,131,1,2,7,3,Comedy
8931,NR,92,Other,61,82,2019,11,16,116,1,1,4,1,Drama
8932,G,134,MGM,93,85,1942,6,12,377,1,4,85,3,Classics
8933,G,108,Other,70,82,2005,11,29,482,1,1,17,2,Comedy
8934,R,123,Other,75,61,1994,11,68,497,1,2,39,1,Drama
8935,PG-13,104,Sony,10,63,1996,4,17,472,1,2,39,2,Comedy
8936,R,82,Other,85,72,2013,12,6,106,1,1,51,4,Action & Adventure
8937,PG-13,109,Other,86,77,2013,6,22,496,1,1,19,1,Comedy
8938,R,90,Other,0,15,2015,3,4,55,1,1,19,1,Horror
8939,PG-13,130,Lionsgate,97,80,2013,4,3,495,1,1,14,1,Drama
8940,R,134,Netflix,97,85,2017,11,8,496,1,2,6,1,Drama
8941,G,173,Other,91,90,2005,4,13,139,1,2,9,3,Art House & International
8942,G,88,Buena Vista,86,85,1998,6,5,437,2,5,18,3,Action & Adventure
8943,G,79,Disney,0,42,2003,1,8,471,2,1,17,5,Animation
8944,R,85,Other,73,37,2007,11,15,459,1,2,21,3,Action & Adventure
8945,R,146,Focus,83,87,2001,10,16,464,1,1,72,3,Drama
8946,R,107,MGM,31,39,1996,4,16,490,1,2,38,2,Drama
8947,NC17,90,Other,100,73,1970,4,16,113,1,1,15,2,Comedy
8948,R,97,Other,9,24,2010,5,17,192,1,2,35,2,Comedy
8949,PG-13,117,Sony,43,49,1996,7,12,453,1,5,31,2,Comedy
8950,R,112,Buena Vista,57,66,1999,9,7,460,1,1,55,2,Comedy
8951,NR,120,Other,50,89,2013,2,34,182,1,1,89,2,Documentary
8952,NR,40,Other,80,67,2007,3,32,388,1,1,8,3,Documentary
8953,PG-13,129,Universal,47,63,2001,5,17,370,1,1,18,3,Action & Adventure
8954,PG-13,112,Universal,12,30,2008,7,37,369,2,2,15,3,Action & Adventure
8955,NR,62,Universal,40,22,1944,1,17,105,1,1,15,2,Classics
8956,NR,60,Universal,33,20,1944,7,17,118,2,3,21,1,Horror
8957,NR,67,Universal,67,49,1940,9,16,490,1,2,16,4,Action & Adventure
8958,NR,61,Universal,29,25,1942,10,16,101,1,2,20,3,Drama
8959,R,164,Universal,78,83,2005,12,6,477,1,2,51,2,Drama
8960,NR,97,Other,93,62,2009,5,12,48,1,2,8,2,Art House & International
8961,G,85,Buena Vista,76,85,1992,12,26,483,1,1,60,3,Animation
8962,G,94,Other,88,88,1979,6,16,477,2,2,40,3,Action & Adventure
8963,G,99,Buena Vista,73,77,1996,2,22,129,1,2,14,2,Comedy
8964,G,88,Columbia,63,58,1999,7,18,340,1,3,33,3,Comedy
8965,PG,106,Disney,80,58,2014,3,19,461,1,2,25,2,Comedy
8966,G,94,Sony,83,76,1984,7,26,486,1,3,43,3,Comedy
8967,R,107,Warner Bros.,33,42,1997,4,14,495,1,2,72,3,Action & Adventure
8968,NR,70,Universal,75,38,1934,6,22,107,1,2,37,4,Comedy
8969,PG,94,Sony,65,83,1976,1,15,494,1,1,14,2,Comedy
8970,R,122,Warner Bros.,50,80,1994,6,19,372,2,1,51,2,Drama
8971,NR,76,Other,100,45,1955,1,17,128,1,1,9,2,Drama
8972,NR,95,Warner Bros.,94,87,1944,12,16,481,1,1,25,3,Classics
8973,NR,96,Other,27,29,2014,12,15,41,1,2,28,3,Comedy
8974,R,102,Other,0,57,1999,7,17,489,1,1,6,3,Action & Adventure
8975,PG,127,Paramount,90,79,1974,11,28,466,1,1,21,1,Mystery & Suspense
8976,PG-13,114,20th Century Fox,61,53,2017,11,28,313,1,1,52,2,Drama
8977,R,105,Lionsgate,36,25,2004,12,19,91,1,1,11,2,Horror
8978,NR,115,Other,85,79,1963,10,51,476,1,1,15,2,Art House & International
8979,R,105,Other,78,84,1995,3,16,493,1,1,64,2,Comedy
8980,PG,79,Other,78,90,2013,3,20,156,1,1,1,2,Documentary
8981,R,100,Other,40,45,1986,4,12,469,1,1,49,2,Action & Adventure
8982,PG-13,107,Sony,73,75,1985,12,16,467,1,2,41,3,Comedy
8983,PG-13,97,Other,53,34,1999,8,8,483,1,2,37,2,Comedy
8984,NR,107,Other,94,61,2013,6,12,125,1,1,3,1,Drama
8985,PG-13,96,Warner Bros.,63,68,2007,2,16,495,1,1,29,2,Comedy
8986,PG-13,104,MGM,33,67,1997,12,23,500,1,1,15,2,Comedy
8987,NR,86,Other,50,83,2012,6,24,65,1,2,1,3,Documentary
8988,NR,88,Other,82,80,2005,4,25,475,1,1,1,3,Documentary
8989,PG,124,Other,63,72,1999,10,18,493,1,1,77,2,Drama
8990,R,95,MGM,33,78,2007,10,12,443,1,3,11,1,Drama
8991,PG-13,98,Warner Bros.,36,50,2005,7,14,476,1,1,42,3,Comedy
8992,PG-13,97,Other,97,88,2015,11,7,175,1,2,19,1,Drama
8993,R,81,Other,38,75,2001,1,13,296,1,1,5,4,Animation
8994,R,111,Magnolia,18,24,2008,8,17,466,1,1,19,2,Action & Adventure
8995,NR,126,Netflix,21,46,2018,2,4,143,1,2,5,3,Action & Adventure
8996,R,110,Other,85,72,2006,9,19,295,1,1,36,2,Comedy
8997,PG,92,Other,20,40,2000,10,26,328,1,2,34,2,Comedy
8998,NR,81,Other,90,69,2010,9,12,145,2,1,7,2,Animation
8999,PG,99,Sony,27,46,1996,6,9,494,1,1,40,3,Comedy
9000,PG,118,Other,31,77,2015,11,15,490,1,1,99,1,Drama
9001,NR,89,IFC,70,39,2013,3,20,132,1,1,1,2,Documentary
9002,R,97,Other,97,75,1985,9,23,482,1,1,35,4,Art House & International
9003,NR,105,IFC,18,70,2013,1,13,86,1,1,7,3,Art House & International
9004,PG-13,95,IFC,75,69,2007,7,14,349,1,2,19,3,Art House & International
9005,PG-13,105,Sony,73,73,1997,6,24,466,1,1,56,2,Comedy
9006,PG,95,IFC,76,73,2002,4,24,495,1,2,46,2,Comedy
9007,PG-13,94,Other,27,53,2016,3,26,493,1,1,44,1,Comedy
9008,R,83,Other,81,56,2016,9,16,475,1,1,24,3,Comedy
9009,R,91,Paramount,54,52,1981,2,19,115,1,1,29,2,Horror
9010,R,101,Lionsgate,63,44,2009,1,23,465,1,2,9,2,Horror
9011,PG-13,90,Other,46,61,2007,5,19,439,1,2,22,1,Drama
9012,PG,98,20th Century Fox,84,69,1980,7,12,498,1,2,47,3,Comedy
9013,PG-13,86,Other,8,23,2003,8,18,490,1,3,29,1,Comedy
9014,PG-13,84,Buena Vista,14,45,1993,8,19,112,1,1,35,1,Comedy
9015,G,101,Other,85,68,1979,8,19,482,1,1,31,3,Art House & International
9016,PG-13,100,Other,30,65,2006,3,10,222,1,1,21,1,Drama
9017,NR,111,Other,90,70,2013,3,20,113,1,1,11,1,Drama
9018,PG-13,106,20th Century Fox,76,45,2017,6,16,453,1,1,10,2,Drama
9019,R,119,20th Century Fox,86,87,1992,3,15,289,1,1,31,1,Comedy
9020,G,97,20th Century Fox,100,86,1946,12,21,499,1,3,37,4,Action & Adventure
9021,PG,110,Other,92,85,1981,10,20,474,1,2,4,2,Comedy
9022,PG,95,Warner Bros.,73,68,2000,3,11,320,1,1,52,2,Drama
9023,PG-13,72,Other,85,56,2017,4,42,482,1,1,9,3,Animation
9024,NR,90,Other,65,81,2013,9,30,93,1,1,25,2,Documentary
9025,NR,90,Other,67,48,2017,1,14,324,1,1,10,2,Action & Adventure
9026,PG,90,Buena Vista,14,54,1994,2,19,151,1,2,42,1,Comedy
9027,G,110,Other,100,88,1990,8,41,497,1,4,23,2,Art House & International
9028,PG,87,Other,75,70,1947,4,20,452,1,2,47,4,Classics
9029,PG,93,Disney,12,30,1999,2,19,499,1,3,42,3,Comedy
9030,NR,125,Other,93,80,1996,4,39,490,1,2,6,2,Art House & International
9031,NR,88,Other,85,82,1940,5,16,477,1,3,33,2,Classics
9032,PG,92,MGM,96,84,1982,10,16,483,1,2,56,1,Comedy
9033,PG-13,101,Warner Bros.,47,64,1996,12,19,487,1,3,67,1,Comedy
9034,R,108,Paramount,52,76,2002,4,15,496,1,1,22,1,Comedy
9035,PG-13,94,Other,0,26,2006,4,16,483,1,1,13,3,Comedy
9036,R,100,Other,0,45,2000,9,10,141,1,2,21,1,Comedy
9037,R,107,Other,86,61,2017,11,16,136,1,1,6,1,Drama
9038,NR,89,20th Century Fox,86,79,1944,8,16,481,1,4,9,3,Drama
9039,PG,103,Warner Bros.,19,25,1998,4,8,323,1,1,41,2,Comedy
9040,R,123,Magnolia,89,50,2016,3,47,164,1,2,21,1,Drama
9041,NR,92,Other,80,69,2015,3,39,93,1,1,2,4,Art House & International
9042,NR,195,Other,100,57,2017,6,70,221,1,1,1,1,Documentary
9043,NR,127,Kino,90,66,2011,9,6,72,1,1,7,2,Art House & International
9044,PG-13,82,Sony,94,78,2007,10,23,497,1,1,14,3,Documentary
9045,NR,87,Other,32,40,2009,4,24,100,1,1,9,1,Comedy
9046,R,103,Other,98,92,1989,9,12,498,1,2,48,2,Art House & International
9047,PG-13,114,Sony,42,74,1993,11,7,487,1,1,46,1,Drama
9048,PG-13,100,Other,100,90,1987,5,36,184,1,4,25,3,Art House & International
9049,PG-13,66,Other,99,89,2017,2,43,101,1,1,12,3,Animation
9050,PG-13,58,Other,58,40,2015,2,40,120,1,1,2,1,Documentary
9051,PG-13,96,20th Century Fox,10,44,2009,6,16,327,1,1,25,1,Comedy
9052,PG-13,93,Other,70,54,1999,7,14,145,1,2,48,4,Art House & International
9053,NR,83,Universal,91,63,1940,3,19,479,1,2,65,3,Classics
9054,PG,99,Lionsgate,46,76,2017,10,25,315,1,4,13,3,Action & Adventure
9055,NR,86,Other,77,66,2016,6,31,108,1,1,2,3,Documentary
9056,PG,98,Other,67,87,1990,10,42,479,1,3,32,5,Action & Adventure
9057,R,105,Other,88,86,1999,2,34,137,1,1,33,2,Drama
9058,PG-13,165,20th Century Fox,85,83,2010,2,15,149,1,2,15,3,Art House & International
9059,PG,117,Universal,100,84,1973,12,41,129,2,1,12,3,Art House & International
9060,G,87,Other,94,94,1988,1,18,423,1,1,8,4,Animation
9061,PG-13,107,Other,62,43,2014,9,11,213,1,1,35,2,Comedy
9062,R,102,Other,80,80,1991,10,20,452,1,1,53,2,Art House & International
9063,NR,109,IFC,46,34,2011,12,19,161,1,1,44,3,Art House & International
9064,NR,100,Other,73,71,2011,10,16,176,1,1,2,4,Action & Adventure
9065,G,100,Paramount,83,56,1969,1,23,477,1,4,18,5,Action & Adventure
9066,NR,84,Other,61,20,2019,5,19,46,1,2,7,3,Art House & International
9067,R,93,Other,49,44,2010,1,33,83,1,2,10,3,Drama
9068,R,87,Other,78,75,1999,6,18,470,1,1,24,4,Art House & International
9069,PG-13,108,Sony,19,30,1988,12,25,488,1,6,37,2,Comedy
9070,R,83,Focus,90,69,2004,6,17,489,1,2,8,2,Drama
9071,PG-13,96,20th Century Fox,39,31,2006,7,22,284,1,1,45,3,Comedy
9072,PG-13,102,Other,20,82,2012,9,15,167,1,2,12,1,Comedy
9073,R,142,Other,21,77,2011,12,6,140,1,2,4,4,Art House & International
