movie_id,title,mpaa,director,main_actor_1,main_actor_2,main_actor_3,main_actor_4,budget,domestic,genre_1,runtime,release_date
tt0829482,Superbad,R,Greg Mottola,Michael Cera,Jonah Hill,Christopher Mintz-Plasse,Bill Hader,20000000.0,121463226.0,Comedy,113,2007-08-17
tt0830515,Quantum of Solace,PG-13,Marc Forster,Daniel Craig,Olga Kurylenko,Mathieu Amalric,Judi Dench,200000000.0,168368427.0,Action,106,2008-10-31
tt0831387,Godzilla,PG-13,Gareth Edwards,Aaron Taylor-Johnson,Elizabeth Olsen,Bryan Cranston,Ken Watanabe,160000000.0,200676069.0,Action,123,2014-05-14
tt0834001,Underworld: Rise of the Lycans,R,Patrick Tatopoulos,Rhona Mitra,Michael Sheen,Bill Nighy,Steven Mackintosh,35000000.0,45802315.0,Action,92,2009-01-21
tt0837562,Hotel Transylvania,PG,Genndy Tartakovsky,Adam Sandler,Kevin James,Andy Samberg,Selena Gomez,85000000.0,148313048.0,Animation,91,2012-10-28
tt0837563,Pet Sematary,R,Kevin Kölsch,Jason Clarke,Amy Seimetz,John Lithgow,Jeté Laurence,21000000.0,54724696.0,Horror,101,2019-04-03
tt0838221,The Darjeeling Limited,R,Wes Anderson,Owen Wilson,Adrien Brody,Jason Schwartzman,Amara Karan,16000000.0,11902715.0,Adventure,91,2007-09-29
tt0838232,The Pink Panther 2,PG,Harald Zwart,Steve Martin,Jean Reno,Emily Mortimer,Andy Garcia,70000000.0,35922978.0,Action,92,2009-02-05
tt0838283,Step Brothers,R,Adam McKay,Will Ferrell,John C. Reilly,Mary Steenburgen,Richard Jenkins,65000000.0,100468793.0,Comedy,98,2008-07-25
tt0840361,The Town,R,Ben Affleck,Ben Affleck,Rebecca Hall,Jon Hamm,Jeremy Renner,37000000.0,92186262.0,Crime,125,2010-09-15
tt0841046,Walk Hard: The Dewey Cox Story,R,Jake Kasdan,John C. Reilly,Jenna Fischer,David Krumholtz,Nat Faxon,35000000.0,18317151.0,Comedy,96,2007-12-21
tt0842926,The Kids Are All Right,R,Lisa Cholodenko,Annette Bening,Julianne Moore,Mark Ruffalo,Mia Wasikowska,4000000.0,20811365.0,Comedy,106,2010-07-09
tt0844471,Cloudy with a Chance of Meatballs,PG,Phil Lord,Anna Faris,Bill Hader,Bruce Campbell,James Caan,100000000.0,124870275.0,Adventure,90,2009-09-16
tt0844671,College,R,Deb Hagan,Drake Bell,Kevin Covais,Andrew Caldwell,Andree Moss,7000000.0,4694636.0,Comedy,94,2008-08-28
tt0848228,The Avengers,PG-13,Joss Whedon,Robert Downey Jr.,Chris Evans,Scarlett Johansson,Jeremy Renner,220000000.0,623357910.0,Action,143,2012-04-25
tt0848537,Epic,PG,Chris Wedge,Amanda Seyfried,Josh Hutcherson,Beyoncé,Colin Farrell,100000000.0,107518682.0,Adventure,102,2013-05-16
tt0852713,The House Bunny,PG-13,Fred Wolf,Anna Faris,Colin Hanks,Emma Stone,Kat Dennings,25000000.0,48237389.0,Comedy,97,2008-08-22
tt0853096,Death of a President,R,Gabriel Range,Hend Ayoub,Becky Ann Baker,George W. Bush,Brian Boland,2000000.0,519086.0,Crime,97,2006-10-27
tt0859163,The Mummy: Tomb of the Dragon Emperor,PG-13,Rob Cohen,Brendan Fraser,Jet Li,Maria Bello,Michelle Yeoh,145000000.0,102491776.0,Action,112,2008-07-30
tt0859635,Super Troopers 2,R,Jay Chandrasekhar,Jay Chandrasekhar,Kevin Heffernan,Steve Lemme,Paul Soter,13500000.0,30617396.0,Comedy,99,2018-04-19
tt0861689,Blindness,R,Fernando Meirelles,Julianne Moore,Mark Ruffalo,Gael García Bernal,Yûsuke Iseya,25000000.0,3351751.0,Drama,121,2008-09-12
tt0864835,Mr. Peabody & Sherman,PG,Rob Minkoff,Ty Burrell,Max Charles,Stephen Colbert,Leslie Mann,145000000.0,111506430.0,Adventure,92,2014-02-07
tt0866439,Made of Honor,PG-13,Paul Weiland,Patrick Dempsey,Michelle Monaghan,Kevin McKidd,Kadeem Hardison,40000000.0,46012734.0,Comedy,101,2008-04-30
tt0870111,Frost/Nixon,R,Ron Howard,Frank Langella,Michael Sheen,Kevin Bacon,Sam Rockwell,25000000.0,18622031.0,Biography,122,2008-12-05
tt0871426,Baby Mama,PG-13,Michael McCullers,Tina Fey,Amy Poehler,Sigourney Weaver,Greg Kinnear,30000000.0,60494212.0,Comedy,99,2008-04-25
tt0872230,My Soul to Take,R,Wes Craven,Max Thieriot,John Magaro,Denzel Whitaker,Zena Grey,25000000.0,14744435.0,Horror,107,2010-10-07
tt0875034,Nine,PG-13,Rob Marshall,Daniel Day-Lewis,Marion Cotillard,Penélope Cruz,Sandro Dori,80000000.0,19676965.0,Drama,118,2009-01-28
tt0878804,The Blind Side,PG-13,John Lee Hancock,Quinton Aaron,Sandra Bullock,Tim McGraw,Jae Head,29000000.0,255959475.0,Biography,129,2009-11-20
tt0878835,Please Give,R,Nicole Holofcener,Catherine Keener,Oliver Platt,Rebecca Hall,Elizabeth Keener,3000000.0,4033574.0,Comedy,87,2010-04-30
tt0879870,Eat Pray Love,PG-13,Ryan Murphy,Julia Roberts,Javier Bardem,Richard Jenkins,Viola Davis,60000000.0,80574010.0,Biography,133,2010-08-13
tt0880578,Untraceable,R,Gregory Hoblit,Diane Lane,Colin Hanks,Joseph Cross,Billy Burke,35000000.0,28687835.0,Crime,101,2008-01-23
tt0881320,Sanctum,R,Alister Grierson,Rhys Wakefield,Allison Cratchley,Christopher James Baker,Richard Roxburgh,30000000.0,23209310.0,Action,108,2011-03-31
tt0884328,The Mist,R,Frank Darabont,Thomas Jane,Marcia Gay Harden,Laurie Holden,Andre Braugher,18000000.0,25594957.0,Horror,126,2007-11-21
tt0884726,Legends of Oz: Dorothy's Return,PG,Will Finn,Lea Michele,Kelsey Grammer,Dan Aykroyd,Jim Belushi,70000000.0,8462347.0,Adventure,88,2014-05-08
tt0884732,The Wedding Ringer,R,Jeremy Garelick,Kevin Hart,Josh Gad,Kaley Cuoco,Affion Crockett,23000000.0,64460211.0,Comedy,101,2015-01-15
tt0887883,Burn After Reading,R,Ethan Coen,Brad Pitt,Frances McDormand,George Clooney,John Malkovich,37000000.0,60355347.0,Comedy,96,2008-09-12
tt0887912,The Hurt Locker,R,Kathryn Bigelow,Jeremy Renner,Anthony Mackie,Brian Geraghty,Guy Pearce,15000000.0,17017811.0,Drama,131,2008-10-10
tt0889573,The Switch,PG-13,Josh Gordon,Jennifer Aniston,Jason Bateman,Patrick Wilson,Jeff Goldblum,19000000.0,27779426.0,Comedy,101,2010-08-19
tt0891527,Lions for Lambs,R,Robert Redford,Tom Cruise,Meryl Streep,Robert Redford,Michael Peña,35000000.0,15002854.0,Crime,92,2007-11-07
tt0892318,Letters to Juliet,PG,Gary Winick,Amanda Seyfried,Gael García Bernal,Vanessa Redgrave,Marcia DeBonis,30000000.0,53032453.0,Adventure,105,2010-05-13
tt0892769,How to Train Your Dragon,PG,Dean DeBlois,Jay Baruchel,Gerard Butler,Christopher Mintz-Plasse,Craig Ferguson,165000000.0,217581231.0,Action,98,2010-03-18
tt0892782,Monsters vs. Aliens,PG,Rob Letterman,Reese Witherspoon,Rainn Wilson,Stephen Colbert,Seth Rogen,175000000.0,198351526.0,Action,94,2009-03-19
tt0892791,Shrek Forever After,PG,Mike Mitchell,Mike Myers,Cameron Diaz,Eddie Murphy,Antonio Banderas,165000000.0,238736787.0,Adventure,93,2010-05-20
tt0896923,The City of Your Final Destination,PG-13,James Ivory,Omar Metwally,Anthony Hopkins,Charlotte Gainsbourg,Nicholas Blandullo,8300000.0,493296.0,Drama,117,2009-04-16
tt0898367,The Road,R,John Hillcoat,Viggo Mortensen,Charlize Theron,Kodi Smit-McPhee,Robert Duvall,25000000.0,8117000.0,Drama,111,2009-05-01
tt0899106,Love Happens,PG-13,Brandon Camp,Jennifer Aniston,Aaron Eckhart,Dan Fogler,John Carroll Lynch,18000000.0,22965110.0,Drama,109,2009-09-17
tt0901476,Bride Wars,PG,Gary Winick,Kate Hudson,Anne Hathaway,Candice Bergen,Bryan Greenberg,30000000.0,58715510.0,Comedy,89,2009-01-07
tt0901487,The Good the Bad the Weird,R,Jee-woon Kim,Kang-ho Song,Byung-hun Lee,Woo-sung Jung,Je-mun Yun,10000000.0,128486.0,Action,139,2008-07-17
tt0905372,The Thing,R,Matthijs van Heijningen Jr.,Mary Elizabeth Winstead,Joel Edgerton,Ulrich Thomsen,Eric Christian Olsen,38000000.0,16928670.0,Horror,103,2011-10-12
tt0907657,Once,R,John Carney,Glen Hansard,Markéta Irglová,Hugh Walsh,Gerard Hendrick,150000.0,9439923.0,Drama,86,2007-03-23
tt0910936,Pineapple Express,R,David Gordon Green,Seth Rogen,James Franco,Gary Cole,Danny McBride,27000000.0,87341380.0,Action,111,2008-08-06
tt0913354,Armored,PG-13,Nimród Antal,Columbus Short,Matt Dillon,Laurence Fishburne,Jean Reno,20000000.0,15988876.0,Action,88,2009-10-02
tt0918927,Doubt,PG-13,John Patrick Shanley,Meryl Streep,Philip Seymour Hoffman,Amy Adams,Viola Davis,20000000.0,33446470.0,Drama,104,2008-12-12
tt0918940,The Legend of Tarzan,PG-13,David Yates,Alexander Skarsgård,Rory J. Saper,Christian Stevens,Christoph Waltz,180000000.0,126643061.0,Action,110,2016-06-29
tt0926129,Prom Night,PG-13,Nelson McCormick,Brittany Snow,Scott Porter,Jessica Stroup,Dana Davis,20000000.0,43869350.0,Horror,88,2008-04-10
tt0929632,Precious,R,Lee Daniels,Gabourey Sidibe,Mo'Nique,Paula Patton,Mariah Carey,10000000.0,47566524.0,Drama,110,2009-11-06
tt0935075,Rabbit Hole,PG-13,John Cameron Mitchell,Nicole Kidman,Aaron Eckhart,Dianne Wiest,Miles Teller,5000000.0,2229058.0,Drama,91,2010-12-17
tt0936501,Taken,PG-13,Pierre Morel,Liam Neeson,Maggie Grace,Famke Janssen,Leland Orser,25000000.0,145000989.0,Action,90,2008-02-27
tt0937375,This Christmas,PG-13,Preston A. Whitmore II,Regina King,Columbus Short,Delroy Lindo,Idris Elba,13000000.0,49121934.0,Comedy,117,2007-11-21
tt0938283,The Last Airbender,PG,M. Night Shyamalan,Noah Ringer,Nicola Peltz,Jackson Rathbone,Dev Patel,150000000.0,131772187.0,Action,103,2010-07-01
tt0938330,Silent Hill: Revelation,R,M.J. Bassett,Adelaide Clemens,Kit Harington,Sean Bean,Carrie-Anne Moss,20000000.0,17529157.0,Horror,95,2012-11-02
tt0942385,Tropic Thunder,R,Ben Stiller,Ben Stiller,Jack Black,Robert Downey Jr.,Jeff Kahn,92000000.0,110515313.0,Action,107,2008-08-13
tt0944835,Salt,PG-13,Phillip Noyce,Angelina Jolie,Liev Schreiber,Chiwetel Ejiofor,Daniel Olbrychski,110000000.0,118311368.0,Action,100,2010-07-21
tt0945513,Source Code,PG-13,Duncan Jones,Jake Gyllenhaal,Michelle Monaghan,Vera Farmiga,Jeffrey Wright,32000000.0,54712227.0,Action,93,2011-03-30
tt0947798,Black Swan,R,Darren Aronofsky,Natalie Portman,Mila Kunis,Vincent Cassel,Winona Ryder,13000000.0,106954678.0,Drama,108,2010-12-03
tt0947810,Green Zone,R,Paul Greengrass,Matt Damon,Jason Isaacs,Greg Kinnear,Igal Naor,100000000.0,35053660.0,Action,115,2010-12-09
tt0948470,The Amazing Spider-Man,PG-13,Marc Webb,Andrew Garfield,Emma Stone,Rhys Ifans,Irrfan Khan,230000000.0,262030663.0,Action,136,2012-06-28
tt0949731,The Happening,R,M. Night Shyamalan,Mark Wahlberg,Zooey Deschanel,John Leguizamo,Ashlyn Sanchez,48000000.0,64506874.0,Drama,91,2008-06-11
tt0952640,Alvin and the Chipmunks,PG,Tim Hill,Jason Lee,Ross Bagdasarian Jr.,Janice Karman,David Cross,60000000.0,217326974.0,Animation,92,2007-12-12
tt0954947,The Killer Inside Me,R,Michael Winterbottom,Casey Affleck,Kate Hudson,Jessica Alba,Ned Beatty,13000000.0,217277.0,Crime,109,2010-06-04
tt0954990,The Yellow Handkerchief,PG-13,Udayan Prasad,William Hurt,Maria Bello,Kristen Stewart,Eddie Redmayne,15500000.0,318623.0,Drama,102,2008-02-26
tt0955308,Robin Hood,PG-13,Ridley Scott,Russell Crowe,Cate Blanchett,Matthew Macfadyen,Max von Sydow,200000000.0,105269730.0,Action,140,2010-05-12
tt0959337,Revolutionary Road,R,Sam Mendes,Leonardo DiCaprio,Kate Winslet,Christopher Fitzgerald,Jonathan Roumie,35000000.0,22911480.0,Drama,119,2008-12-26
tt0960144,You Don't Mess with the Zohan,PG-13,Dennis Dugan,Adam Sandler,John Turturro,Emmanuelle Chriqui,Nick Swardson,90000000.0,100018837.0,Comedy,113,2008-06-05
tt0960731,Bedtime Stories,PG,Adam Shankman,Adam Sandler,Keri Russell,Courteney Cox,Guy Pearce,80000000.0,110101975.0,Comedy,99,2008-12-24
tt0961108,Fireflies in the Garden,R,Dennis Lee,Ryan Reynolds,Willem Dafoe,Emily Watson,Carrie-Anne Moss,8000000.0,70600.0,Drama,120,2008-05-16
tt0962726,High School Musical 3,G,Kenny Ortega,Zac Efron,Vanessa Hudgens,Ashley Tisdale,Lucas Grabeel,11000000.0,90559416.0,Comedy,112,2008-10-22
tt0962736,The Young Victoria,PG,Jean-Marc Vallée,Emily Blunt,Rupert Friend,Paul Bettany,Miranda Richardson,35000000.0,11001272.0,Biography,105,2009-03-06
tt0963178,The International,R,Tom Tykwer,Clive Owen,Naomi Watts,Armin Mueller-Stahl,Ulrich Thomsen,50000000.0,25450527.0,Action,118,2009-02-12
tt0963966,The Sorcerer's Apprentice,PG,Jon Turteltaub,Nicolas Cage,Jay Baruchel,Alfred Molina,Teresa Palmer,150000000.0,63150991.0,Action,109,2010-07-14
tt0964517,The Fighter,R,David O. Russell,Mark Wahlberg,Christian Bale,Amy Adams,Melissa Leo,25000000.0,93617009.0,Biography,116,2010-11-20
tt0968264,The Conspirator,PG-13,Robert Redford,Robin Wright,James McAvoy,Tom Wilkinson,Kevin Kline,25000000.0,11538204.0,Crime,122,2010-04-15
tt0970411,City of Ember,PG,Gil Kenan,Saoirse Ronan,Toby Jones,Bill Murray,David Ryall,55000000.0,7873007.0,Adventure,90,2008-10-09
tt0970416,The Day the Earth Stood Still,PG-13,Scott Derrickson,Keanu Reeves,Jennifer Connelly,Kathy Bates,Jaden Smith,80000000.0,79366978.0,Drama,104,2008-12-10
tt0970866,Little Fockers,PG-13,Paul Weitz,Ben Stiller,Teri Polo,Robert De Niro,Owen Wilson,100000000.0,148438600.0,Comedy,98,2010-12-22
tt0971209,A Perfect Getaway,R,David Twohy,Milla Jovovich,Steve Zahn,Timothy Olyphant,Kiele Sanchez,14000000.0,15515460.0,Drama,98,2009-08-06
tt0976051,The Reader,R,Stephen Daldry,Kate Winslet,Ralph Fiennes,Bruno Ganz,Jeanette Hain,32000000.0,34194407.0,Drama,124,2008-12-10
tt0976238,Old Dogs,PG,Walt Becker,Robin Williams,John Travolta,Seth Green,Kelly Preston,35000000.0,49492060.0,Comedy,88,2009-06-04
tt0976247,"Surfer, Dude",R,S.R. Bindler,Matthew McConaughey,Woody Harrelson,Willie Nelson,Alexie Gilmore,6000000.0,52132.0,Comedy,85,2008-09-05
tt0977855,Fair Game,PG-13,Doug Liman,Naomi Watts,Sean Penn,Sonya Davison,Vanessa Chong,22000000.0,9540691.0,Biography,108,2010-10-22
tt0978764,Sucker Punch,PG-13,Zack Snyder,Emily Browning,Vanessa Hudgens,Abbie Cornish,Jena Malone,82000000.0,36392502.0,Action,110,2011-03-24
tt0979434,Lottery Ticket,PG-13,Erik White,Shad Moss,Brandon T. Jackson,Naturi Naughton,Loretta Devine,17000000.0,24719879.0,Comedy,99,2010-08-20
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,PG,Michael Apted,Ben Barnes,Skandar Keynes,Georgie Henley,Will Poulter,155000000.0,104386950.0,Adventure,113,2010-12-02
tt0981227,Nick and Norah's Infinite Playlist,PG-13,Peter Sollett,Michael Cera,Kat Dennings,Aaron Yoo,Rafi Gavron,10000000.0,31487293.0,Comedy,90,2008-10-03
tt0983946,Fantasy Island,PG-13,Jeff Wadlow,Michael Peña,Maggie Q,Lucy Hale,Austin Stowell,7000000.0,26441782.0,Adventure,109,2020-02-12
tt0985694,Machete,R,Ethan Maniquis,Danny Trejo,Michelle Rodriguez,Robert De Niro,Jessica Alba,10500000.0,26593646.0,Action,105,2010-09-02
tt0985699,Valkyrie,PG-13,Bryan Singer,Tom Cruise,Bill Nighy,Carice van Houten,Kenneth Branagh,75000000.0,83077833.0,Drama,121,2008-12-25
tt0986263,Surrogates,PG-13,Jonathan Mostow,Bruce Willis,Radha Mitchell,Ving Rhames,Rosamund Pike,80000000.0,38577772.0,Action,89,2009-09-24
tt0988045,Sherlock Holmes,PG-13,Guy Ritchie,Robert Downey Jr.,Jude Law,Rachel McAdams,Mark Strong,90000000.0,209028679.0,Action,128,2009-01-01
tt0988047,Traitor,PG-13,Jeffrey Nachmanoff,Don Cheadle,Guy Pearce,Archie Panjabi,Saïd Taghmaoui,22000000.0,23530831.0,Action,114,2008-08-27
tt0988595,27 Dresses,PG-13,Anne Fletcher,Katherine Heigl,James Marsden,Malin Akerman,Brian Kerwin,30000000.0,76808654.0,Comedy,111,2008-01-10
tt0989757,Dear John,PG-13,Lasse Hallström,Channing Tatum,Amanda Seyfried,Richard Jenkins,Henry Thomas,25000000.0,80014842.0,Drama,108,2010-02-05
tt0990407,The Green Hornet,PG-13,Michel Gondry,Seth Rogen,Jay Chou,Christoph Waltz,Cameron Diaz,120000000.0,98780042.0,Action,119,2011-01-12
tt0993842,Hanna,PG-13,Joe Wright,Saoirse Ronan,Cate Blanchett,Eric Bana,Vicky Krieps,30000000.0,40259119.0,Action,111,2011-04-07
tt0993846,The Wolf of Wall Street,R,Martin Scorsese,Leonardo DiCaprio,Jonah Hill,Margot Robbie,Matthew McConaughey,100000000.0,116900694.0,Biography,180,2013-12-25
tt0995039,Ghost Town,PG-13,David Koepp,Ricky Gervais,Greg Kinnear,Téa Leoni,Jordan Carlos,20000000.0,13367624.0,Comedy,102,2008-09-19
tt0999913,Straw Dogs,R,Rod Lurie,James Marsden,Kate Bosworth,Alexander Skarsgård,James Woods,25000000.0,10324441.0,Action,110,2011-10-07
tt1000774,Sex and the City,R,Michael Patrick King,Sarah Jessica Parker,Kim Cattrall,Cynthia Nixon,Kristin Davis,65000000.0,152647258.0,Comedy,145,2008-05-28
tt1001526,Megamind,PG,Tom McGrath,Will Ferrell,Jonah Hill,Brad Pitt,Tina Fey,130000000.0,148415853.0,Action,95,2010-10-28
tt10039344,Countdown,PG-13,Justin Dec,Elizabeth Lail,Jordan Calloway,Talitha Eliana Bateman,Peter Facinelli,6500000.0,25621766.0,Horror,90,2019-10-24
tt1007028,Zack and Miri Make a Porno,R,Kevin Smith,Seth Rogen,Elizabeth Banks,Craig Robinson,Gerry Bednob,24000000.0,31457946.0,Comedy,101,2008-01-16
tt1010048,Slumdog Millionaire,R,Danny Boyle,Dev Patel,Freida Pinto,Saurabh Shukla,Anil Kapoor,15000000.0,141319928.0,Drama,120,2008-11-12
tt1012804,Redbelt,R,David Mamet,Chiwetel Ejiofor,Tim Allen,Emily Mortimer,Max Martini,7000000.0,2345941.0,Drama,99,2008-05-02
tt1013743,Knight and Day,PG-13,James Mangold,Tom Cruise,Cameron Diaz,Peter Sarsgaard,Jordi Mollà,117000000.0,76423035.0,Action,109,2010-02-28
tt1013752,Fast & Furious,PG-13,Justin Lin,Vin Diesel,Paul Walker,Michelle Rodriguez,Jordana Brewster,85000000.0,155064265.0,Action,107,2009-04-02
tt1013753,Milk,R,Gus Van Sant,Sean Penn,Josh Brolin,Emile Hirsch,Diego Luna,20000000.0,31841299.0,Biography,128,2008-11-26
tt1014759,Alice in Wonderland,PG,Tim Burton,Mia Wasikowska,Johnny Depp,Helena Bonham Carter,Anne Hathaway,200000000.0,334191110.0,Adventure,108,2010-03-03
tt1016075,Fame,PG,Kevin Tancharoen,Kelsey Grammer,Bebe Neuwirth,Megan Mullally,Kay Panabaker,18000000.0,22455510.0,Comedy,107,2009-09-24
tt1017451,The Runaways,R,Floria Sigismondi,Kristen Stewart,Dakota Fanning,Michael Shannon,Stella Maeve,10000000.0,3573673.0,Biography,106,2010-03-19
tt1017460,Splice,R,Vincenzo Natali,Adrien Brody,Sarah Polley,Delphine Chanéac,Brandon McGibbon,30000000.0,17010170.0,Drama,104,2009-10-22
tt1018765,Our Brand Is Crisis,R,David Gordon Green,Sandra Bullock,Billy Bob Thornton,Anthony Mackie,Joaquim de Almeida,28000000.0,7002261.0,Comedy,107,2015-10-30
tt1018785,The Sisterhood of the Traveling Pants 2,PG-13,Sanaa Hamri,America Ferrera,Alexis Bledel,Amber Tamblyn,Blake Lively,27000000.0,44089964.0,Comedy,119,2008-08-06
tt1020072,Selma,PG-13,Ava DuVernay,David Oyelowo,Carmen Ejogo,Tim Roth,Lorraine Toussaint,20000000.0,52076908.0,Biography,128,2014-12-25
tt1020558,Centurion,R,Neil Marshall,Michael Fassbender,Dominic West,Olga Kurylenko,Andreas Wisniewski,12000000.0,123570.0,Action,97,2010-04-22
tt1022603,500 Days of Summer,PG-13,Marc Webb,Zooey Deschanel,Joseph Gordon-Levitt,Geoffrey Arend,Chloë Grace Moretz,7500000.0,32391374.0,Comedy,95,2009-07-17
tt1023111,Never Back Down,PG-13,Jeff Wadlow,Sean Faris,Djimon Hounsou,Amber Heard,Cam Gigandet,20000000.0,24850922.0,Action,113,2008-03-14
tt1023114,The Way Back,PG-13,Peter Weir,Jim Sturgess,Ed Harris,Colin Farrell,Dragos Bucur,30000000.0,2701859.0,Adventure,133,2010-03-31
tt1024648,Argo,R,Ben Affleck,Ben Affleck,Bryan Cranston,John Goodman,Alan Arkin,44500000.0,136025503.0,Biography,120,2012-10-11
tt1025100,Gemini Man,PG-13,Ang Lee,Will Smith,Mary Elizabeth Winstead,Clive Owen,Benedict Wong,138000000.0,48546770.0,Action,117,2019-10-02
tt1027718,Wall Street: Money Never Sleeps,PG-13,Oliver Stone,Shia LaBeouf,Michael Douglas,Carey Mulligan,Josh Brolin,70000000.0,52474616.0,Drama,133,2010-09-22
tt1027862,Swing Vote,PG-13,Joshua Michael Stern,Kevin Costner,Paula Patton,Kelsey Grammer,Madeline Carroll,21000000.0,16289867.0,Comedy,120,2008-08-01
tt1028576,Secretariat,PG,Randall Wallace,Diane Lane,John Malkovich,Margo Martindale,Nelsan Ellis,35000000.0,59713955.0,Biography,123,2010-10-08
tt1029360,Poltergeist,PG-13,Gil Kenan,Sam Rockwell,Rosemarie DeWitt,Kennedi Clements,Saxon Sharbino,35000000.0,47425125.0,Horror,93,2015-05-20
tt1031969,The Rocker,PG-13,Peter Cattaneo,Rainn Wilson,Josh Gad,Christina Applegate,Teddy Geiger,15000000.0,6409528.0,Comedy,102,2008-08-20
tt1032751,The Warrior's Way,R,Sngmoo Lee,Dong-Gun Jang,Kate Bosworth,Geoffrey Rush,Danny Huston,42000000.0,5666340.0,Action,100,2010-12-01
tt1032815,"I Love You, Beth Cooper",PG-13,Chris Columbus,Hayden Panettiere,Paul Rust,Jack Carpenter,Lauren London,18000000.0,14800725.0,Comedy,102,2009-07-10
tt1033643,What Happens in Vegas,PG-13,Tom Vaughan,Cameron Diaz,Ashton Kutcher,Rob Corddry,Lake Bell,35000000.0,80277646.0,Comedy,99,2008-05-07
tt1034303,Defiance,R,Edward Zwick,Daniel Craig,Liev Schreiber,Jamie Bell,Alexa Davalos,32000000.0,28644813.0,Action,137,2008-12-31
tt1034324,The Mighty Macs,G,Tim Chambers,Carla Gugino,Marley Shelton,Ellen Burstyn,David Boreanaz,7000000.0,1891936.0,Drama,99,2009-10-21
tt1034331,Righteous Kill,R,Jon Avnet,Robert De Niro,Al Pacino,Carla Gugino,50 Cent,60000000.0,40081410.0,Crime,101,2008-09-10
tt1034389,The Eagle,PG-13,Kevin Macdonald,Channing Tatum,Jamie Bell,Donald Sutherland,István Göz,25000000.0,19490041.0,Action,114,2011-02-10
tt1035736,Coco Before Chanel,PG-13,Anne Fontaine,Audrey Tautou,Benoît Poelvoorde,Alessandro Nivola,Marie Gillain,23000000.0,6113834.0,Biography,105,2009-04-22
tt1037705,The Book of Eli,R,Albert Hughes,Denzel Washington,Mila Kunis,Ray Stevenson,Gary Oldman,80000000.0,94835059.0,Action,118,2010-01-14
tt1038686,Legion,R,Scott Stewart,Paul Bettany,Dennis Quaid,Charles S. Dutton,Lucas Black,26000000.0,40168080.0,Action,100,2010-01-21
tt1038919,The Bounty Hunter,PG-13,Andy Tennant,Jennifer Aniston,Gerard Butler,Gio Perez,Joel Marsh Garland,40000000.0,67061228.0,Action,110,2010-03-18
tt1041804,The Nutcracker in 3D,PG,Andrey Konchalovskiy,Richard Philipps,Fernanda Dorogi,Kriszta Dorogi,Dániel Mogács,90000000.0,195459.0,Action,110,2010-11-24
tt1041829,The Proposal,PG-13,Anne Fletcher,Sandra Bullock,Ryan Reynolds,Mary Steenburgen,Craig T. Nelson,40000000.0,163958031.0,Comedy,108,2009-06-17
tt1042877,Cadillac Records,R,Darnell Martin,Adrien Brody,Jeffrey Wright,Beyoncé,Columbus Short,12000000.0,8195551.0,Biography,109,2008-12-05
tt1043726,The Legend of Hercules,PG-13,Renny Harlin,Kellan Lutz,Gaia Weiss,Scott Adkins,Roxanne McKee,70000000.0,18848538.0,Action,99,2014-01-30
tt1045658,Silver Linings Playbook,R,David O. Russell,Bradley Cooper,Jennifer Lawrence,Robert De Niro,Jacki Weaver,21000000.0,132092958.0,Comedy,122,2012-11-16
tt1045772,I Love You Phillip Morris,R,Glenn Ficarra,Jim Carrey,Ewan McGregor,Leslie Mann,Rodrigo Santoro,13000000.0,2037459.0,Biography,98,2009-04-16
tt1045778,Year One,PG-13,Harold Ramis,Jack Black,Michael Cera,Olivia Wilde,Oliver Platt,60000000.0,43337279.0,Comedy,97,2009-06-18
tt1046163,My Best Friend's Girl,R,Howard Deutch,Kate Hudson,Dane Cook,Jason Biggs,Alec Baldwin,20000000.0,19219250.0,Comedy,101,2008-09-18
tt1046173,G.I. Joe: The Rise of Cobra,PG-13,Stephen Sommers,Dennis Quaid,Channing Tatum,Marlon Wayans,Adewale Akinnuoye-Agbaje,175000000.0,150201498.0,Action,118,2009-08-05
tt1046997,Miracle at St. Anna,R,Spike Lee,Derek Luke,Michael Ealy,Laz Alonso,Omar Benson Miller,45000000.0,7919117.0,Action,160,2008-09-26
tt1047540,Parental Guidance,PG,Andy Fickman,Billy Crystal,Bette Midler,Marisa Tomei,Tom Everett Scott,25000000.0,77267296.0,Comedy,105,2012-12-25
tt10481868,Black Christmas,PG-13,Sophia Takal,Imogen Poots,Aleyse Shannon,Lily Donoghue,Brittany O'Grady,5000000.0,10429730.0,Horror,92,2019-11-27
tt1049413,Up,PG,Pete Docter,Edward Asner,Jordan Nagai,John Ratzenberger,Christopher Plummer,175000000.0,293004164.0,Adventure,96,2009-05-28
tt1051904,Goosebumps,PG,Rob Letterman,Jack Black,Dylan Minnette,Odeya Rush,Ryan Lee,58000000.0,80080379.0,Adventure,103,2015-10-14
tt1051906,The Invisible Man,R,Leigh Whannell,Elisabeth Moss,Oliver Jackson-Cohen,Harriet Dyer,Aldis Hodge,7000000.0,64914050.0,Horror,124,2020-02-26
tt1053424,Repo Men,R,Miguel Sapochnik,Jude Law,Forest Whitaker,Alice Braga,Liev Schreiber,32000000.0,13794835.0,Action,111,2010-03-19
tt1053810,The Big Year,PG,David Frankel,Owen Wilson,Jack Black,Steve Martin,John Cleese,41000000.0,7204138.0,Comedy,100,2011-10-14
